customer_id,age,gender,state,income_band,tenure_days,segment,orders_90d,orders_30d,avg_order_value,total_spend_90d,days_since_last_order,browse_sessions_30d,cart_abandon_rate,return_rate,refund_count_90d,discount_ratio,coupon_used_rate,delivery_delay_rate,late_delivery_count,failed_delivery_count,tickets_90d,avg_first_response_hours,email_open_rate,push_open_rate,loyalty_points_balance,app_rating,churn,customer_feedback_x,support_chat_excerpt_x,reason_for_low_activity_x,customer_feedback_y,support_chat_excerpt_y,reason_for_low_activity_y,customer_feedback,support_chat_excerpt,reason_for_low_activity
C100680,37,F,Perak,B40,323,regular,3,0,73.51,252.77,114,18,0.526,0.107,0,0.624,0.851,0.11,0,0,0,2.99,0.082,0.0,78,4.9,0,,,,"Sangat disappointed lah, order dah lama sgt dtg, nak belanja family hadiah birthday.  Maybe next time better delivery service please.",Customer: My order is still not here!  It's been ages.,Long delivery time,"Sangat disappointed lah, order dah lama sgt dtg, nak belanja family hadiah birthday.  Maybe next time better delivery service please.",Customer: My order is still not here!  It's been ages.,Long delivery time
C100681,36,F,Penang,M40,280,regular,3,1,25.08,64.94,67,17,0.77,0.001,0,0.482,0.671,0.169,1,0,1,11.06,0.246,0.0,45,3.3,1,,,,,,,,,
C100682,41,F,Pahang,B40,122,regular,0,0,56.03,0.0,67,19,0.559,0.26,0,0.613,0.791,0.12,0,0,0,8.69,0.084,0.0,0,4.3,1,,,,"Sangat kecewa dengan order saya, dah lama sangat tak ada berita.  Maybe next time, check delivery timing better lah.","Customer: 'Where's my order? I ordered it ages ago!'  Agent: 'Let me check on that for you, sir.  I'll look into the tracking details immediately.'",Long delivery time,"Sangat kecewa dengan order saya, dah lama sangat tak ada berita.  Maybe next time, check delivery timing better lah.","Customer: 'Where's my order? I ordered it ages ago!'  Agent: 'Let me check on that for you, sir.  I'll look into the tracking details immediately.'",Long delivery time
C100683,25,F,Johor,B40,163,new,0,0,35.54,0.0,24,5,0.605,0.078,0,,0.521,0.084,0,0,0,5.39,0.535,0.103,0,3.6,1,,,,,,,,,
C100684,26,M,Pahang,M40,437,loyal,7,4,55.01,387.5,73,14,0.481,0.01,0,0.511,0.68,0.056,0,0,0,4.15,0.0,0.02,343,3.2,0,,,,,,,,,
C100685,26,F,Pahang,B40,138,regular,7,1,17.54,104.65,109,18,0.419,0.193,1,0.368,0.414,0.088,0,0,0,8.75,0.0,0.0,83,4.0,1,,,,,,,,,
C100686,37,M,Terengganu,B40,207,regular,3,2,36.92,92.99,85,12,0.387,0.015,0,0.31,0.595,0.039,1,0,1,6.65,0.071,0.0,55,3.7,0,,,,,,,,,
C100687,43,F,KL,B40,297,regular,2,0,52.35,109.13,61,20,0.723,0.025,0,0.274,0.113,0.012,1,0,1,11.77,0.268,0.151,35,4.3,0,,,,,,,,,
C100688,26,F,Sabah,B40,546,loyal,2,1,43.52,86.96,76,25,0.689,0.042,0,0.274,0.447,0.133,0,0,0,5.54,0.158,0.0,56,5.0,1,,,,,,,,,
C100689,26,M,Sarawak,B40,411,new,5,2,56.49,330.98,26,14,0.453,0.09,0,0.219,0.414,0.084,0,0,0,5.97,0.141,0.038,160,4.4,0,,,,,,,,,
C100690,33,F,Terengganu,M40,95,loyal,6,3,68.23,464.05,4,20,0.453,0.024,0,0.607,0.617,0.019,0,0,0,12.86,0.481,0.073,348,4.1,0,,,,,,,,,
C100691,28,M,Kelantan,T20,266,loyal,6,1,31.81,207.94,76,14,0.604,0.145,0,0.195,0.201,0.301,1,0,0,4.42,0.0,0.424,82,4.4,1,,,,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.",Customer: My order is still not here!  It's been ages.,Late delivery,"Sangat kecewa dengan delivery, dah lama sgt!  Takde notification pun.  Hopefully next time delivery lebih cepat.",Customer: My order is still not here!  It's been ages.,Late delivery
C100692,39,F,Perak,B40,245,loyal,6,4,59.37,424.96,13,19,0.302,0.148,0,0.302,0.825,0.122,1,0,0,3.57,0.125,0.266,341,3.5,0,,,,,,,,,
C100693,18,M,Perak,B40,164,new,3,2,25.72,83.17,6,10,0.29,0.062,0,0.381,0.48,0.12,0,0,0,4.63,0.476,0.086,87,4.6,0,,,,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived! It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived! It was supposed to be here last week.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C100694,23,M,Selangor,M40,211,new,1,0,37.1,31.05,92,10,0.371,0.073,0,0.163,0.206,0.322,1,0,0,8.34,0.107,0.0,21,3.5,1,"Sangat kecewa dengan poslaju, lambat sangat!  Takde pulak notification, susah nak check order.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Late delivery issue,"Sangat kecewa dengan poslaju, lambat sangat!  Takde pulak notification, susah nak check order.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Late delivery issue,"Sangat kecewa dengan poslaju, lambat sangat!  Takde pulak notification, susah nak check order.",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Late delivery issue
C100695,23,M,Terengganu,M40,121,regular,4,2,50.89,169.16,48,7,0.474,0.048,0,0.752,0.507,0.178,0,0,0,19.21,0.102,0.061,58,4.3,1,,,,,,,,,
C100696,18,F,KL,B40,182,loyal,6,3,33.21,224.44,102,29,0.517,0.009,0,0.408,0.777,0.153,1,0,0,7.97,0.0,0.0,185,3.8,1,,,,,,,,,
C100697,21,F,Sarawak,B40,139,premium,7,3,69.25,457.74,97,23,0.34,0.04,0,0.664,0.788,0.197,0,0,0,4.78,0.362,0.218,523,3.9,0,,,,,,,,,
C100698,22,F,Pahang,B40,223,regular,8,3,33.89,317.13,8,17,0.243,0.025,0,0.612,0.82,0.037,0,0,0,4.88,0.596,0.649,363,5.0,0,,,,,,,,,
C100699,28,F,Johor,M40,160,new,2,1,29.71,50.35,90,24,0.606,0.069,0,0.25,0.151,0.076,0,0,0,9.07,0.161,0.005,32,3.4,1,,,,,,,,,
C100700,40,F,Selangor,B40,573,new,2,1,46.62,82.01,39,23,0.4,0.023,0,0.214,0.578,0.019,0,0,0,3.11,0.103,0.408,56,4.4,1,,,,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'",Delivery delay,"Slightly disappointed with the wait, but the product itself was okay. Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here ages ago.'",Delivery delay
C100701,28,F,Selangor,B40,229,regular,3,1,30.19,100.47,82,8,0.882,0.066,0,0.375,0.602,0.131,0,0,1,3.68,0.293,0.483,56,3.7,0,,,,"Slightly disappointed with the wait, really wanted to get this item sooner. Shipping was a bit slow, but the product itself is okay, I guess.","Customer: 'Hi, my order still hasn't arrived! It's been ages.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the wait, really wanted to get this item sooner. Shipping was a bit slow, but the product itself is okay, I guess.","Customer: 'Hi, my order still hasn't arrived! It's been ages.' Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C100702,21,F,Pahang,B40,198,new,3,1,26.69,91.2,4,9,0.396,0.169,1,0.572,0.911,0.048,0,0,0,8.15,0.299,0.205,102,4.7,0,,,,,,,,,
C100703,29,F,Penang,B40,175,regular,2,1,58.23,133.57,54,11,0.656,0.112,0,0.145,0.0,0.416,1,1,0,11.5,0.0,0.003,65,3.1,1,,,,,,,,,
C100704,39,F,Selangor,B40,160,loyal,4,1,46.22,155.24,74,18,0.835,0.036,0,0.302,0.178,0.33,1,0,0,,0.0,0.22,124,3.8,1,,,,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barangnya, macam mana?  Need refund cepat!","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I sincerely apologize for the delay. Let me check on the status of your order now.",Late delivery complaint,"Sangat kecewa dengan delivery, lambat sangat!  Takde pulak barangnya, macam mana?  Need refund cepat!","Customer: My order is still not here!  It was supposed to arrive last week.
Agent: I sincerely apologize for the delay. Let me check on the status of your order now.",Late delivery complaint
C100705,21,F,Sarawak,M40,71,regular,5,1,24.31,115.8,52,16,0.334,0.005,0,0.413,0.181,0.12,0,0,0,8.79,0.276,0.141,86,3.4,0,,,,,,,,,
C100706,22,F,KL,M40,358,regular,6,4,54.57,346.59,66,10,0.73,0.105,0,0.557,0.686,0.072,0,0,1,14.24,0.225,0.0,131,5.0,0,"Slightly disappointed, the delivery took a while.  I need to order more often, but things are a bit tight now.","Customer: 'Hi, my order still hasn't arrived!'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",financial constraints,"Slightly disappointed, the delivery took a while.  I need to order more often to keep the discounts, you know?","Customer: Hi, my order still hasn't arrived.  Agent:  Let me check on that for you, sir.  We apologize for the delay.",Long time since last order,"Slightly disappointed, the delivery took a while.  I need to order more often to keep the discounts, you know?","Customer: Hi, my order still hasn't arrived.  Agent:  Let me check on that for you, sir.  We apologize for the delay.",Long time since last order
C100707,35,M,Kelantan,B40,501,new,4,1,31.57,147.43,0,6,0.151,0.119,0,,0.406,0.105,0,0,0,6.72,0.577,0.337,111,,0,,,,"Okay lah, the delivery was a bit slow, but the product itself is good!  Slightly disappointed with the wait time though.","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Okay lah, the delivery was a bit slow, but the product itself is good!  Slightly disappointed with the wait time though.","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
C100708,28,F,KL,B40,138,regular,6,1,24.75,133.0,0,9,0.137,0.012,0,0.565,0.573,0.076,0,0,0,6.11,0.378,0.136,107,3.6,0,,,,,,,,,
C100709,36,F,Selangor,M40,435,regular,2,1,16.82,34.99,72,11,0.55,0.0,0,0.287,0.659,0.094,1,0,0,7.2,0.309,0.074,19,3.2,0,,,,,,,,,
C100710,30,F,Selangor,B40,889,regular,2,1,55.49,95.16,49,15,0.422,0.055,0,0.541,0.931,0.045,0,0,0,,0.173,0.219,43,3.8,1,,,,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb busy, tapi sbb order dah lama tu.  Maybe next time will think twice before order.","Customer:  My order still hasn't arrived!  It's been ages.
Agent:  I'm so sorry for the delay, sir. Let me check on that for you.",Delivery delay,"Sangat kecewa dengan lambatnya penghantaran.  Takde lah sbb busy, tapi sbb order dah lama tu.  Maybe next time will think twice before order.","Customer:  My order still hasn't arrived!  It's been ages.
Agent:  I'm so sorry for the delay, sir. Let me check on that for you.",Delivery delay
C100711,36,M,Penang,B40,688,new,8,1,26.94,236.84,69,12,0.783,0.246,1,0.111,0.355,0.101,0,0,1,52.5,0.321,0.0,166,4.6,1,,,,,,,,,
C100712,21,F,Johor,B40,487,new,2,1,23.55,40.08,43,12,0.319,0.261,2,0.569,0.48,0.046,0,0,1,7.5,0.302,0.014,47,4.2,0,"Sangat kecewa dengan refund, produk tak sesuai gambar.  Sbb tu dah tak order dah sikit.",Customer:  Saya nak tanya pasal refund order saya.,Product quality issues,"Sangat kecewa dengan refund, produk tak sesuai gambar.  Sbb tu dah tak order dah sikit.",Customer:  Saya nak tanya pasal refund order saya.,Product quality issues,"Sangat kecewa dengan refund, produk tak sesuai gambar.  Sbb tu dah tak order dah sikit.",Customer:  Saya nak tanya pasal refund order saya.,Product quality issues
C100713,30,M,Sarawak,M40,80,new,3,1,45.53,163.91,0,9,0.158,0.119,0,0.271,0.706,0.124,0,0,0,8.08,0.291,0.361,190,3.8,0,,,,,,,,,
C100714,28,M,Johor,M40,79,regular,7,3,53.63,314.18,84,12,0.475,0.176,1,0.451,0.338,0.076,0,0,1,18.41,0.053,0.08,205,4.8,1,,,,,,,,,
C100715,19,F,KL,M40,322,regular,0,0,30.71,0.0,16,25,0.107,0.172,0,0.522,0.465,0.102,0,0,0,9.75,0.418,0.233,0,4.3,0,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,"Sangat kecewa, dah lama sgt order tak sampai.  Maybe next time check delivery timing better lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay
C100716,18,M,KL,M40,208,regular,3,1,55.67,185.52,93,15,0.356,0.013,0,0.272,0.469,0.109,0,0,0,3.19,0.041,0.041,185,3.5,0,,,,,,,,,
C100717,36,M,KL,B40,28,regular,8,5,83.03,599.94,0,11,0.259,0.201,1,0.324,0.2,0.04,0,0,0,17.45,0.301,0.175,688,2.6,0,,,,,,,,,
C100718,27,F,Kelantan,B40,151,new,0,0,58.32,0.0,111,9,0.977,0.071,0,0.325,0.368,0.176,0,0,0,8.69,0.0,0.0,0,5.0,1,,,,"Sangat kecewa dengan order saya, dah lama sangat sampai!  Maybe next time, check delivery timing better, ya?",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay,"Sangat kecewa dengan order saya, dah lama sangat sampai!  Maybe next time, check delivery timing better, ya?",Customer: My order still hasn't arrived!  It was supposed to be here weeks ago.,Delivery delay
C100719,21,F,Selangor,B40,312,regular,4,2,61.37,254.92,28,15,0.171,0.016,0,0.42,0.332,0.314,0,0,0,1.79,0.233,0.3,144,3.9,0,,,,,,,,,
C100720,29,M,Terengganu,M40,184,new,2,1,40.63,85.5,107,3,0.642,0.04,0,0.709,0.894,0.075,0,0,0,6.03,0.034,0.035,101,2.4,0,,,,,,,,,
C100721,40,M,KL,M40,209,premium,6,4,45.02,293.95,0,26,0.553,0.062,0,0.342,0.276,0.107,0,0,0,5.15,0.213,0.077,179,4.3,0,,,,"Okay lah, the delivery was a bit slow this time, but the product itself is good.  Slightly disappointed with the wait, but overall happy.","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you immediately.'",Delivery delay,"Okay lah, the delivery was a bit slow this time, but the product itself is good.  Slightly disappointed with the wait, but overall happy.","Customer: 'Hi, my order is still not here!  It was supposed to arrive last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you immediately.'",Delivery delay
C100722,18,F,Selangor,,79,new,2,1,35.7,73.69,54,19,0.32,0.247,1,0.562,0.516,0.213,0,0,0,5.83,0.114,0.049,31,2.9,0,,,,,,,,,
C100723,18,F,KL,T20,149,regular,11,3,47.19,451.5,44,12,0.317,0.109,1,0.354,0.582,0.004,0,0,0,7.26,0.65,0.239,331,5.0,0,,,,,,,,,
C100724,22,M,Selangor,,323,new,1,1,23.44,27.42,17,11,0.46,0.021,0,0.228,0.034,0.101,0,0,0,10.6,0.629,0.123,32,4.9,1,,,,"Sangat kecewa dengan delivery, dah lama sgt!  Hopefully next time faster lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay,"Sangat kecewa dengan delivery, dah lama sgt!  Hopefully next time faster lah.",Customer: My order still hasn't arrived!  It was supposed to be here last week.,Delivery delay
C100725,43,F,Pahang,B40,143,loyal,7,3,33.99,206.2,54,20,0.509,0.05,0,0.175,0.591,0.275,1,0,0,13.92,0.091,0.114,182,3.9,0,,,,,,,,,
C100726,33,M,Penang,B40,459,new,4,1,22.09,90.67,24,13,0.235,0.049,0,0.698,0.695,0.024,0,0,0,14.18,0.491,0.077,77,3.3,0,,,,,,,,,
C100727,37,F,KL,M40,213,premium,9,3,57.09,600.13,52,27,0.428,0.131,2,0.798,0.824,0.08,1,0,0,16.47,0.219,0.243,359,4.4,0,,,,"Sangat kecewa dengan delivery, lambat sgt!  Then, the product also not as expected, need refund.  Hope next time better lah.","Customer: My order is still not here!  It's been so long.
Agent: I apologize for the delay, let me check on the status for you.",Delivery delay & product issue,"Sangat kecewa dengan delivery, lambat sgt!  Then, the product also not as expected, need refund.  Hope next time better lah.","Customer: My order is still not here!  It's been so long.
Agent: I apologize for the delay, let me check on the status for you.",Delivery delay & product issue
C100728,20,M,Sabah,T20,281,new,6,2,37.48,262.03,40,15,0.507,0.204,2,0.104,0.394,0.01,0,0,1,7.49,0.303,0.258,252,4.9,0,,,,,,,,,
C100729,20,M,Perak,M40,318,loyal,5,2,35.41,153.53,19,23,0.544,0.083,1,0.248,0.195,0.057,0,0,1,3.4,0.506,0.007,71,4.0,0,,,,,,,,,
C100730,34,M,Terengganu,T20,309,regular,1,1,53.9,48.26,93,11,0.469,0.022,0,0.259,0.502,0.131,0,0,0,2.11,0.143,0.0,19,3.8,1,,,,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.","Customer: Hi, my order still hasn't arrived.  Support: We apologize for the delay, let us check on that for you.",Delivery delay,"Sangat kecewa dengan lambatnya penghantaran.  Saya dah tak sabar nak beli lagi, maybe nanti.","Customer: Hi, my order still hasn't arrived.  Support: We apologize for the delay, let us check on that for you.",Delivery delay
C100731,31,M,Terengganu,M40,93,new,1,0,25.26,26.29,62,12,0.337,0.092,0,0.24,0.862,0.051,1,0,0,10.88,0.294,0.099,29,3.5,1,,,,,,,,,
C100732,35,M,Sabah,M40,107,new,0,0,28.59,0.0,100,18,0.716,0.18,0,0.592,0.533,0.073,0,0,1,7.97,0.0,0.0,0,3.8,0,,,,,,,,,
C100733,28,M,Pahang,M40,28,regular,2,0,53.15,116.12,97,28,0.924,0.013,0,0.322,0.393,0.015,0,0,0,15.62,0.0,0.121,127,4.0,1,,,,,,,,,
C100734,33,M,Pahang,B40,163,loyal,10,6,61.58,621.32,25,16,0.454,0.196,5,0.359,0.6,0.036,0,0,1,10.12,0.384,0.082,206,3.7,0,,,,,,,,,
C100735,31,F,Penang,M40,101,loyal,5,2,33.68,152.64,34,19,0.463,0.013,0,0.179,0.475,0.068,0,0,0,3.07,0.27,0.133,143,3.4,0,,,,,,,,,
C100736,37,M,Sabah,M40,140,new,1,0,39.48,38.08,114,4,0.431,0.068,0,0.054,0.251,0.145,1,0,0,,0.301,0.0,16,5.0,1,"Sangat kecewa dengan poslaju, lambat sangat!  Takde pulak notification pasal delivery.  Need to improve this, seriously.","Customer: My order still hasn't arrived!  It was supposed to be here a week ago.
Agent: I'm so sorry for the delay, let me check on the tracking details for you.",Late delivery issue,"Sangat kecewa dengan poslaju, lambat sangat!  Takde pulak notification pasal delivery.  Need to improve this, seriously.","Customer: My order still hasn't arrived!  It was supposed to be here a week ago.
Agent: I'm so sorry for the delay, let me check on the tracking details for you.",Late delivery issue,"Sangat kecewa dengan poslaju, lambat sangat!  Takde pulak notification pasal delivery.  Need to improve this, seriously.","Customer: My order still hasn't arrived!  It was supposed to be here a week ago.
Agent: I'm so sorry for the delay, let me check on the tracking details for you.",Late delivery issue
C100737,37,F,Selangor,M40,176,regular,3,2,30.8,99.46,37,10,0.287,0.008,0,0.695,0.651,0.151,0,0,0,9.15,0.349,0.09,43,3.9,1,,,,,,,,,
C100738,18,M,Sarawak,B40,233,new,0,0,33.97,0.0,11,14,0.181,0.071,0,0.291,0.127,0.113,0,0,1,5.03,0.63,0.248,0,3.7,0,,,,,,,,,
C100739,18,M,Terengganu,M40,186,new,0,0,38.28,0.0,65,4,0.5,0.163,0,0.665,0.561,0.0,0,0,0,15.68,0.0,0.206,0,4.2,1,,,,,,,,,
C100740,39,F,Selangor,T20,184,regular,3,1,49.21,124.3,114,19,0.91,0.048,0,0.168,0.624,0.137,0,0,1,6.73,0.0,0.0,148,4.2,1,,,,,,,,,
C100741,41,F,Pahang,B40,265,regular,2,1,45.2,85.09,28,17,0.464,0.094,0,0.219,0.015,0.095,0,0,0,6.29,0.0,0.22,75,4.1,0,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay,"Slightly disappointed with the wait, but the product itself was okay.  Shipping could be faster next time, maybe?","Customer: 'Hi, my order still hasn't arrived!  It was supposed to be here last week.'  Agent: 'I'm so sorry for the delay, let me check on that for you.'",Delivery delay
