customer_id,age,gender,location,membership_tier,account_age_days,recency,frequency,monetary_value,avg_order_value,total_orders,days_since_last_login,cart_abandonment_rate,email_open_rate,support_tickets,frustration_index,chat_log,chat_sentiment_score,chat_length,has_negative_keywords,review_text,review_rating,review_sentiment_score,review_length,sentiment_score_avg,text_engagement_score,total_spent_per_day,order_frequency_per_month,churn,churn_probability
CUST000724,65,Female,Rural,Platinum,24,0,5,124.18,24.84,5,0,0.009,0.555,5,1.0,The website is broken and I can't complete my purchase. I need assistance.,0.032,74,True,Customer service was unhelpful and rude.,1,0.148,40,0.09,0.57,4.9672,2.7777777777777777,0,0.446
CUST000725,26,Other,Rural,Gold,226,226,1,7.54,7.54,1,143,0.272,0.173,2,0.699,The product I received was completely different from what I ordered. Please help.,0.109,81,False,Terrible product quality. Broke after one week. Waste of money.,2,0.192,63,0.1505,0.72,0.03321585903083701,0.1171875,1,0.711
CUST000726,26,Female,Urban,Platinum,605,605,1,9.48,9.48,1,37,0.365,0.287,2,0.157,Thank you for resolving my issue so quickly. Please help.,0.782,57,False,High quality and great price. Very happy!,4,0.966,41,0.874,0.49,0.015643564356435644,0.047244094488188976,1,0.568
CUST000727,43,Male,Suburban,Bronze,436,0,4,198.26,49.56,4,6,0.77,0.308,3,0.723,Your return policy is confusing and unfair. Looking forward to your reply.,0.02,74,False,Product doesn't work as advertised. Very frustrating.,2,0.297,53,0.1585,0.635,0.45368421052631575,0.2575107296137339,0,0.292
CUST000728,20,Male,Suburban,Gold,88,0,8,554.14,69.27,8,3,0.448,0.861,5,1.0,The product quality is terrible. I'm very disappointed. Please help.,0.02,68,True,Arrived damaged and seller refused to help. Avoid!,2,0.058,50,0.039,0.59,6.226292134831461,2.0338983050847457,0,0.491
CUST000729,54,Female,Suburban,Bronze,127,0,6,179.87,29.98,6,10,0.119,0.813,5,0.797,I paid for express shipping but it's been delayed. Can someone respond?,0.106,71,False,Poor quality materials. Fell apart quickly.,2,0.07,43,0.088,0.57,1.405234375,1.1464968152866242,0,0.463
CUST000730,41,Other,Rural,Silver,568,0,4,563.4,140.85,4,8,0.088,0.879,1,0.103,Thank you so much! The product exceeded my expectations. Looking forward to your reply.,0.908,87,False,Fantastic product. Exceeded expectations. 5 stars!,5,0.847,50,0.8775,0.685,0.9901581722319859,0.20066889632107024,0,0.083
CUST000731,64,Female,Rural,Gold,142,0,4,90.77,22.69,4,2,0.343,0.359,5,1.0,The website is broken and I can't complete my purchase. I need assistance.,0.099,74,True,Product doesn't work as advertised. Very frustrating.,2,0.013,53,0.056,0.635,0.6347552447552447,0.6976744186046512,0,0.492
CUST000732,25,Other,Rural,Bronze,99,0,5,1511.45,302.29,5,0,0.034,0.689,0,0.085,The delivery was super fast. I'm very happy! Please help.,0.911,57,False,Amazing quality and fast shipping. Very satisfied!,5,0.836,50,0.8734999999999999,0.535,15.1145,1.1627906976744187,0,0.135
CUST000733,54,Female,Rural,Silver,554,0,10,1438.75,143.88,10,0,0.252,0.7,0,0.188,I love the variety of products you offer. Can someone respond?,0.736,62,False,Best purchase I've made. Great value for money.,5,0.724,47,0.73,0.545,2.5923423423423424,0.5136986301369864,0,0.0
CUST000734,43,Other,Suburban,Bronze,621,0,5,160.11,32.02,5,7,0.513,0.314,3,0.651,I've called multiple times but no one helps me. I need assistance.,0.296,66,False,Cheaply made and overpriced. Regret buying this.,2,0.168,48,0.23199999999999998,0.57,0.257411575562701,0.2304147465437788,0,0.316
CUST000735,65,Female,Urban,Platinum,156,0,5,223.43,44.69,5,10,0.304,0.514,2,0.403,I'm interested in bulk ordering. I need assistance.,0.562,51,False,Okay product. Satisfied but not thrilled.,3,0.507,41,0.5345,0.46,1.4231210191082804,0.8064516129032258,0,0.264
CUST000736,59,Female,Rural,Platinum,452,0,3,126.15,42.05,3,7,0.041,0.788,2,0.453,What's the return policy for electronics? Can someone respond?,0.413,62,False,Average purchase. No major issues.,3,0.538,34,0.47550000000000003,0.48,0.27847682119205297,0.18672199170124482,0,0.175
CUST000737,69,Other,Urban,Silver,728,0,8,356.85,44.61,8,1,0.157,0.363,1,0.409,What's the return policy for electronics? I need assistance.,0.497,60,False,Standard product. Gets the job done.,3,0.509,36,0.503,0.48,0.4895061728395062,0.316622691292876,0,0.281
CUST000738,59,Female,Suburban,Silver,96,0,5,159.98,32.0,5,0,0.372,0.301,2,0.936,I want a refund immediately. This is the worst experience ever. I need assistance.,0.117,82,True,Customer service was unhelpful and rude.,1,0.125,40,0.121,0.61,1.6492783505154638,1.1904761904761905,0,0.343
CUST000739,69,Other,Suburban,Bronze,470,0,6,350.47,58.41,6,7,0.229,0.617,1,0.174,Thank you for resolving my issue so quickly. Please help.,0.786,57,False,Great value and excellent quality. Highly satisfied!,4,0.838,52,0.812,0.545,0.7440976645435244,0.36000000000000004,0,0.193
CUST000740,54,Male,Suburban,Platinum,13,0,5,81.45,16.29,5,1,0.774,0.284,2,0.736,This is ridiculous. I'm never shopping here again. Thank you.,0.192,61,False,The worst purchase I've made. Don't buy this product.,1,0.023,53,0.1075,0.57,5.817857142857143,3.488372093023256,0,0.407
CUST000741,40,Male,Urban,Bronze,654,0,2,163.31,81.66,2,9,0.166,0.715,2,0.44,I'm interested in bulk ordering. Thank you.,0.511,43,False,Fair quality. Worth the money.,3,0.451,30,0.481,0.365,0.24932824427480915,0.08771929824561403,0,0.3
CUST000742,74,Male,Rural,Gold,198,0,25,1246.35,49.85,25,6,0.262,0.651,1,0.444,What are your business hours? Looking forward to your reply.,0.469,60,False,Fair quality. Worth the money.,3,0.428,30,0.4485,0.45,6.263065326633165,3.2894736842105265,0,0.241
CUST000743,22,Other,Suburban,Silver,634,0,4,285.13,71.28,4,5,0.287,0.648,0,0.369,Can I change my order before it ships? Looking forward to your reply.,0.484,69,False,Average quality. Nothing special but works fine.,3,0.592,48,0.538,0.585,0.4490236220472441,0.18072289156626506,0,0.478
CUST000744,32,Other,Rural,Bronze,334,0,7,260.73,37.25,7,0,0.056,0.19,1,0.11,I'm impressed with your customer service. Thank you.,0.863,52,False,High quality and great price. Very happy!,4,0.95,41,0.9065,0.465,0.7782985074626866,0.576923076923077,0,0.268
CUST000745,54,Other,Urban,Platinum,355,0,7,357.38,51.05,7,8,0.381,0.566,1,0.174,Your customer service team is amazing! Thank you.,0.786,49,False,Amazing quality and fast shipping. Very satisfied!,5,0.772,50,0.779,0.495,1.003876404494382,0.5454545454545454,0,0.234
CUST000746,48,Other,Rural,Bronze,505,0,3,305.02,101.67,3,1,0.385,0.303,1,0.415,I have a question about shipping options. I need assistance.,0.471,60,False,It's fine. Nothing exceptional.,3,0.523,31,0.497,0.455,0.6028063241106719,0.16822429906542058,0,0.482
CUST000747,69,Male,Rural,Gold,517,0,2,488.72,244.36,2,4,0.26,0.289,1,0.959,I've been waiting for my order for 3 weeks! This is unacceptable. Please help.,0.025,78,True,Not worth the price. Very disappointed.,2,0.036,39,0.0305,0.585,0.9434749034749035,0.10968921389396709,1,0.606
CUST000748,71,Other,Rural,Platinum,38,0,5,204.33,40.87,5,6,0.008,0.373,1,0.166,The product quality is excellent. Highly recommend! Thank you.,0.821,62,False,Amazing quality and fast shipping. Very satisfied!,4,0.818,50,0.8194999999999999,0.56,5.23923076923077,2.2058823529411766,0,0.318
CUST000749,36,Male,Suburban,Bronze,265,0,5,237.27,47.45,5,10,0.01,0.263,1,0.38,Can I change my order before it ships? Thank you.,0.589,49,False,Standard product. Gets the job done.,3,0.482,36,0.5355,0.425,0.8919924812030076,0.5084745762711864,0,0.381
CUST000750,18,Other,Rural,Gold,29,0,3,421.28,140.43,3,9,0.15,0.133,1,0.162,I appreciate the quick response to my inquiry. Can someone respond?,0.757,67,False,Great value and excellent quality. Highly satisfied!,5,0.852,52,0.8045,0.595,14.042666666666666,1.5254237288135593,0,0.425
CUST000751,59,Male,Rural,Platinum,583,0,3,301.49,100.5,3,3,0.066,0.254,1,0.172,Thank you so much! The product exceeded my expectations. Can someone respond?,0.734,77,False,Wonderful product. Fast delivery. Highly recommend!,4,0.916,51,0.825,0.64,0.51625,0.1468189233278956,0,0.418
CUST000752,67,Male,Urban,Silver,510,0,5,274.48,54.9,5,6,0.345,0.312,0,0.449,Can you tell me more about this product? Thank you.,0.402,51,False,Decent product. Would consider buying again.,3,0.434,44,0.41800000000000004,0.475,0.5371428571428571,0.2777777777777778,0,0.285
CUST000753,51,Other,Suburban,Gold,186,0,4,414.26,103.56,4,8,0.255,0.162,2,0.423,I want to subscribe to your newsletter. Please help.,0.534,52,False,Decent product. Would consider buying again.,3,0.479,44,0.5065,0.48,2.215294117647059,0.5555555555555556,1,0.503
CUST000754,43,Male,Rural,Silver,687,0,2,276.35,138.18,2,3,0.381,0.721,1,0.161,Great prices and fast shipping. Very satisfied! I need assistance.,0.857,66,False,Wonderful product. Fast delivery. Highly recommend!,5,0.722,51,0.7895,0.585,0.401671511627907,0.08368200836820085,0,0.26
CUST000755,60,Male,Rural,Platinum,151,0,4,187.42,46.86,4,0,0.016,0.163,3,0.937,I want a refund immediately. This is the worst experience ever. Thank you.,0.035,74,True,The worst purchase I've made. Don't buy this product.,1,0.297,53,0.16599999999999998,0.635,1.2330263157894736,0.6629834254143646,0,0.358
CUST000756,20,Male,Rural,Platinum,411,0,3,195.74,65.25,3,4,0.325,0.205,0,0.681,This is ridiculous. I'm never shopping here again. Looking forward to your reply.,0.096,81,False,The worst purchase I've made. Don't buy this product.,1,0.201,53,0.14850000000000002,0.67,0.4750970873786408,0.20408163265306123,0,0.474
CUST000757,47,Female,Rural,Bronze,630,0,3,32.36,10.79,3,5,0.406,0.495,4,0.806,I paid for express shipping but it's been delayed. Thank you.,0.094,61,False,Cheaply made and overpriced. Regret buying this.,1,0.054,48,0.074,0.545,0.051283676703645004,0.13636363636363635,0,0.476
CUST000758,75,Male,Rural,Silver,323,0,4,247.96,61.99,4,9,0.785,0.88,3,0.864,I've been waiting for my order for 3 weeks! This is unacceptable. Please help.,0.291,78,True,Low quality and expensive. Would not recommend.,2,0.131,47,0.211,0.625,0.7653086419753087,0.3399433427762039,0,0.375
CUST000759,60,Male,Urban,Silver,372,372,1,42.08,42.08,1,38,0.388,0.162,2,0.446,Can you tell me more about this product? Thank you.,0.431,51,False,Meets basic expectations. No complaints.,3,0.538,40,0.48450000000000004,0.455,0.11281501340482573,0.07462686567164178,1,0.783
CUST000760,18,Female,Rural,Silver,242,0,5,671.79,134.36,5,6,0.052,0.581,0,0.385,I want to subscribe to your newsletter. Can someone respond?,0.498,60,False,Meets basic expectations. No complaints.,3,0.521,40,0.5095000000000001,0.5,2.764567901234568,0.5514705882352942,0,0.325
CUST000761,51,Other,Urban,Bronze,548,0,2,60.71,30.36,2,9,0.717,0.515,2,0.905,The website is broken and I can't complete my purchase. I need assistance.,0.098,74,True,Cheaply made and overpriced. Regret buying this.,2,0.187,48,0.14250000000000002,0.61,0.11058287795992715,0.10380622837370243,0,0.329
CUST000762,28,Other,Suburban,Gold,243,243,1,16.37,16.37,1,165,0.008,0.124,2,0.449,Can I change my order before it ships? Please help.,0.488,51,False,Meets basic expectations. No complaints.,3,0.453,40,0.47050000000000003,0.455,0.06709016393442624,0.10989010989010989,1,0.708
CUST000763,36,Female,Rural,Platinum,679,0,5,150.9,30.18,5,4,0.738,0.207,5,0.858,I've been a customer for years and this is how you treat me? Thank you.,0.022,71,False,Terrible product quality. Broke after one week. Waste of money.,1,0.044,63,0.033,0.67,0.22191176470588236,0.21156558533145275,1,0.579
CUST000764,21,Male,Rural,Gold,579,0,4,800.43,200.11,4,4,0.065,0.56,1,0.169,Your customer service team is amazing! I need assistance.,0.712,57,False,Excellent purchase. Great quality and service!,5,0.886,46,0.7989999999999999,0.515,1.3800517241379309,0.19704433497536944,0,0.239
CUST000765,58,Male,Rural,Gold,99,0,3,248.18,82.73,3,3,0.057,0.55,2,0.13,I'll definitely shop here again. Great job! I need assistance.,0.893,62,False,Excellent product! Exceeded my expectations. Highly recommend!,4,0.908,62,0.9005000000000001,0.62,2.4818000000000002,0.6976744186046512,0,0.132
CUST000766,54,Male,Rural,Bronze,288,0,2,113.74,56.87,2,10,0.099,0.42,0,0.365,Can you tell me more about this product? I need assistance.,0.554,59,False,Product is okay. Does what it's supposed to do.,3,0.512,47,0.533,0.53,0.39356401384083045,0.18867924528301888,0,0.334
CUST000767,49,Other,Urban,Bronze,287,0,3,969.98,323.33,3,3,0.331,0.761,0,0.033,Your website is easy to use and checkout was smooth. Thank you.,0.925,63,False,High quality and great price. Very happy!,5,0.989,41,0.9570000000000001,0.52,3.367986111111111,0.28391167192429023,0,0.205
CUST000768,24,Male,Urban,Bronze,238,0,2,100.16,50.08,2,9,0.431,0.098,5,0.8,I paid for express shipping but it's been delayed. Can someone respond?,0.028,71,False,Arrived damaged and seller refused to help. Avoid!,1,0.23,50,0.129,0.605,0.4190794979079498,0.22388059701492538,1,0.689
CUST000769,70,Female,Urban,Bronze,483,0,2,135.7,67.85,2,8,0.344,0.143,1,0.405,What payment methods do you accept? Please help.,0.461,48,False,Fair quality. Worth the money.,3,0.568,30,0.5145,0.39,0.28037190082644625,0.11695906432748537,0,0.423
CUST000770,55,Female,Rural,Bronze,451,451,1,5.42,5.42,1,33,0.257,0.178,0,0.587,I've been a customer for years and this is how you treat me? Thank you.,0.281,71,False,Poor quality materials. Fell apart quickly.,2,0.203,43,0.24200000000000002,0.57,0.011991150442477876,0.06237006237006238,1,0.898
CUST000771,70,Male,Suburban,Bronze,130,130,1,13.13,13.13,1,120,0.044,0.654,0,0.416,What are your business hours? I need assistance.,0.469,48,False,Okay product. Satisfied but not thrilled.,3,0.455,41,0.46199999999999997,0.445,0.10022900763358779,0.1875,0,0.415
CUST000772,72,Female,Suburban,Platinum,606,0,10,733.18,73.32,10,3,0.48,0.488,5,0.73,Why is my order still pending? I placed it 2 weeks ago! Can someone respond?,0.166,76,False,Very disappointed. Not as described. Poor customer service.,1,0.279,59,0.22250000000000003,0.675,1.2078747940691927,0.4716981132075472,0,0.383
CUST000773,50,Other,Rural,Bronze,180,0,5,163.7,32.74,5,8,0.014,0.483,0,0.411,I'd like to know about your loyalty program. Thank you.,0.4,55,False,It's fine. Nothing exceptional.,3,0.562,31,0.48100000000000004,0.43,0.9044198895027624,0.7142857142857143,0,0.304
CUST000774,27,Other,Suburban,Silver,729,0,6,176.72,29.45,6,9,0.028,0.159,2,0.885,Your customer service is terrible. No one responds to my emails. I need assistance.,0.221,83,True,Not worth the price. Very disappointed.,2,0.09,39,0.1555,0.61,0.2420821917808219,0.23715415019762845,1,0.735
CUST000775,51,Other,Rural,Platinum,270,0,3,88.5,29.5,3,10,0.176,0.571,2,0.174,Your customer service team is amazing! Please help.,0.791,51,False,Wonderful product. Fast delivery. Highly recommend!,4,0.899,51,0.845,0.51,0.32656826568265684,0.3,0,0.305
CUST000776,27,Male,Rural,Bronze,593,0,3,47.06,15.69,3,5,0.227,0.17,0,0.863,Your customer service is terrible. No one responds to my emails. Looking forward to your reply.,0.074,95,True,The worst purchase I've made. Don't buy this product.,2,0.225,53,0.1495,0.74,0.07922558922558923,0.14446227929373998,1,0.564
CUST000777,27,Male,Urban,Silver,462,0,5,146.21,29.24,5,8,0.176,0.218,1,0.869,I want a refund immediately. This is the worst experience ever. Please help.,0.117,76,True,Cheaply made and overpriced. Regret buying this.,2,0.214,48,0.1655,0.62,0.31578833693304537,0.30487804878048785,1,0.588
CUST000778,19,Male,Rural,Bronze,432,0,2,212.32,106.16,2,6,0.122,0.595,3,0.943,The website is broken and I can't complete my purchase. Can someone respond?,0.031,76,True,Poor quality materials. Fell apart quickly.,2,0.216,43,0.1235,0.595,0.4903464203233256,0.12987012987012986,0,0.372
CUST000779,62,Male,Suburban,Bronze,196,0,5,489.8,97.96,5,1,0.738,0.781,2,0.866,The product quality is terrible. I'm very disappointed. Looking forward to your reply.,0.269,86,True,Low quality and expensive. Would not recommend.,1,0.155,47,0.21200000000000002,0.665,2.4862944162436547,0.6637168141592921,0,0.37
CUST000780,28,Other,Urban,Gold,659,0,3,82.32,27.44,3,5,0.663,0.253,4,0.916,The product quality is terrible. I'm very disappointed. Thank you.,0.103,66,True,Customer service was unhelpful and rude.,2,0.277,40,0.19,0.53,0.12472727272727271,0.13062409288824384,1,0.602
CUST000781,72,Female,Suburban,Gold,571,571,1,35.74,35.74,1,60,0.37,0.125,3,0.754,I've called multiple times but no one helps me. Thank you.,0.165,58,False,Very disappointed. Not as described. Poor customer service.,1,0.066,59,0.1155,0.585,0.062482517482517486,0.04991680532445923,1,0.757
CUST000782,20,Male,Urban,Bronze,185,185,1,320.74,320.74,1,98,0.034,0.116,0,0.402,Can I change my order before it ships? Thank you.,0.545,49,False,Okay product. Satisfied but not thrilled.,3,0.4,41,0.47250000000000003,0.45,1.7244086021505376,0.13953488372093023,1,0.541
CUST000783,68,Male,Rural,Bronze,626,0,8,240.93,30.12,8,4,0.317,0.745,2,0.155,Your website is easy to use and checkout was smooth. I need assistance.,0.776,71,False,Fantastic product. Exceeded expectations. 5 stars!,4,0.982,50,0.879,0.605,0.38425837320574163,0.36585365853658536,0,0.262
CUST000784,75,Female,Suburban,Bronze,427,0,5,343.14,68.63,5,10,0.232,0.837,2,0.119,Great prices and fast shipping. Very satisfied! Can someone respond?,0.835,68,False,Perfect! Exactly as described. Love it!,5,0.957,39,0.8959999999999999,0.535,0.8017289719626168,0.3282275711159738,0,0.221
CUST000785,51,Female,Urban,Silver,478,0,5,134.06,26.81,5,5,0.118,0.729,2,0.431,Can you help me with product recommendations? Please help.,0.441,58,False,Average purchase. No major issues.,3,0.575,34,0.508,0.46,0.279874739039666,0.2952755905511811,0,0.326
CUST000786,28,Female,Urban,Platinum,692,0,3,326.14,108.71,3,1,0.01,0.143,1,0.397,Can you help me with product recommendations? Can someone respond?,0.477,66,False,Product is okay. Does what it's supposed to do.,3,0.574,47,0.5255,0.565,0.4706204906204906,0.12465373961218837,0,0.204
CUST000787,75,Female,Suburban,Bronze,657,0,3,389.23,129.74,3,9,0.009,0.838,1,0.096,Thank you for resolving my issue so quickly. Can someone respond?,0.946,65,False,Excellent product! Exceeded my expectations. Highly recommend!,4,0.884,62,0.915,0.635,0.5915349544072949,0.13100436681222707,0,0.279
